id,name,domain,distance,authentication_provider
134223,Arlington Public Schools/NE - Parents,apseagles.instructure.com,,canvas
134224,Arlington Public Schools/NE - Students/Staff,apseagles.instructure.com,,saml
127888,Arma Dei Academy,armadeiacademy.instructure.com,,
136961,Armidale Secondary College,armidale-s.instructure.com,,
127669,Arndell Anglican College,learn.sasc.nsw.edu.au,,
138245,Arnold Middle School - MCSD Parents,mcsd.instructure.com,,4
129594,Arnold Middle School - MCSD Teachers/Students,mcsd.instructure.com,,209
127425,Arrowhead,arrowhead.instructure.com,,
136803,ArtCenter College of Design,artcenter.instructure.com,,
137350,Artemis Academie,artemisacademie.instructure.com,,
129223,Arteveldehogeschool,arteveldehogeschool.instructure.com,,microsoft
136575,Arts University Bournemouth,canvas.aub.ac.uk,,
140598,Arts University Plymouth,arts.instructure.com,,
134764,Arvin Union School District - Parents,arvinschools.instructure.com,,94
134176,Arvin Union School District - Staff/Students,arvinschools.instructure.com,,215
140440,Aryam International College,aryam.instructure.com,,
130710,Asbury Theological Seminary,asburyseminary.instructure.com,,
132003,Ascend,ascend.instructure.com,,canvas
132004,Ascend,ascend.instructure.com,,
134641,Ascend Leadership Academy: Lee County (Parents),alacademy.instructure.com,,canvas
134640,Ascend Leadership Academy: Lee County (Students/Staff),alacademy.instructure.com,,saml
138117,Ascension Christian School (parent),aclions.instructure.com,,canvas
138118,Ascension Christian School (student),aclions.instructure.com,,saml
131651,Ascent Academies of Utah,ascentutah.instructure.com,,
133018,Ascent Programs,ascent.instructure.com,,
129723,Ashe County Schools-Parents,ashe.instructure.com,,canvas
129724,Ashe County Schools-Teachers/Students,ashe.instructure.com,,saml
127856,Asheboro City Schools,asheboro.instructure.com,,
130123,Asheboro City Schools - Parents,asheboro.instructure.com,,canvas
130124,Asheboro City Schools - Teachers/Students,asheboro.instructure.com,,saml
131948,Ashesi,ashesi.instructure.com,,
127385,Asheville City Schools,acs.instructure.com,,
127386,Asheville City Schoools,acs.instructure.com,,
134490,Ashland City Schools - Parents,goarrows.instructure.com,,canvas
134489,Ashland City Schools - Students/Teachers,goarrows.instructure.com,,saml
134989,Ashland School District 5 - Parents,ashland.instructure.com,,canvas
134988,Ashland School District 5 - Students/Teachers,ashland.instructure.com,,saml
136685,Ashley Brough (student/teacher),abrough.instructure.com,,Canvas
137478,Ashley School (Tas),canvas.education.tas.gov.au,,canvas
131206,Ashridge,ashridge.instructure.com,,
129324,Ashton Sixth Form College,asfc.instructure.com,,saml
132927,Asia Pacific Early Childhood Consultants,apecc.instructure.com,,
130664,Asia Pacific International College (APIC),apic.instructure.com,,canvas
129849,Aspen Academy,aspenacademy.instructure.com,,ldap
138153,Aspen Academy (Parents/Observers),aspenacademy.instructure.com,,canvas
130527,Aspire2 Distance Learning,aspire2.instructure.com,,canvas
130464,Aspire2 International,aspire2international.instructure.com,,saml
134899,Asrary Schools مدارس أسراري,tadreeslms.instructure.com,,
135806,Asrary Schools مدارس أسراري,asrary.instructure.com,,
130323,Asset STEM Education,assetinc.instructure.com,,canvas
132817,Association of College and University Housing Officers-International,acuho-i.instructure.com,,saml
140058,Assumption Catholic School,assumptionjax.instructure.com,,
139536,Assyrian Christian Schools,acsnsw.instructure.com,,canvas
136845,Astra Institute of Higher Education,astra.instructure.com,,
136924,Atenea (UOC),atenea.uoc.edu,,SAML
133402,Ateneo de Manila ,ateneo.instructure.com,,
131709,Athens City School District,athenscsd.instructure.com,,
137279,Athens State University,athensstate.instructure.com,,saml
130224,Atholton Elementary School (HCPSS),hcpss.instructure.com,,saml
130286,Atholton High School (HCPSS),hcpss.instructure.com,,saml
126450,Atlanta ISD,atlisd.instructure.com,,
127831,Atlanta Institute of Music,aimm.instructure.com,,
128771,Atlantic Fellows,onlinelearning.atlanticfellows.org,,
132952,Atwea College,atwea.instructure.com,,canvas
127460,Aubrey ISD,aubreyisd.instructure.com,,
140458,Aubrick - Escola Bilingue Multicultural,aubrick.instructure.com,,google
126451,Auburn CAP (Fisheries),cap.instructure.com,,
126452,Auburn Continuing Ed (C2Auburn),c2auburn.instructure.com,,
126453,Auburn University,auburn.instructure.com,,
132895,Auburn University Online,auburnonline.instructure.com,,cas
139891,Auburn University at Montgomery,aum.instructure.com,,
140166,Auburn-Washburn Unified School District 437,usd437.instructure.com,,saml
132413,Auckland City Training School,equipperscollege.instructure.com,,saml
135800,Auckland University of Technology [AUT],aut.instructure.com,,saml
140487,Audeo Valley Charter School,altus.instructure.com,,canvas
135752,Audi Australia Pty Ltd,audi.instructure.com,,
140391,Auglaize County Educational Academy,aceacademy.instructure.com,,
135060,Augusta County Public Schools - VA,augusta.instructure.com,,
132896,Augustana University,augie.instructure.com,,
131418,Augustine Institute,augustine.instructure.com,,saml
140623,Aurora College (Students and Teachers),aurora.instructure.com,,google
128580,Auschwitz Institute for Peace and Reconciliation,auschwitzinstitute.instructure.com,,
130378,Auscollege,auscollege.instructure.com,,
140879,Ausdance VIC,ausdancevic.instructure.com,,
128658,Austin Independent School District,aisdblend.instructure.com,,
140878,Austin Peace Academy,apacademy.instructure.com,,117
134280,Austin Waldorf School - Parents,austinwaldorf.instructure.com,,canvas
134279,Austin Waldorf School - Students,austinwaldorf.instructure.com,,saml
133709,Austins Ferry Primary (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133489,Austins Ferry Primary (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
129410,Australian Academy of Cinemagraphic Makeup ,aacm.instructure.com,,canvas
135645,Australian Capital College,australiancapitalcollege.instructure.com,,
137347,Australian Catholic University,canvas.acu.edu.au,,104
136695,Australian Catholic University (ACU Online),canvas.online.acu.edu.au,,
128690,Australian Centre for Business Growth,aucbg.instructure.com,,
137603,Australian Child Care Career Options (ACCCO),accco.instructure.com,,canvas
137604,Australian Child Care Career Options (ACCCO) - Staff,accco.instructure.com,,microsoft
139723,Australian Childhood Foundation,childhood.instructure.com,,
130663,Australian Christian College,learning.acc.edu.au,,saml
130712,Australian Christian College (Parents) ,learning.acc.edu.au,,canvas
129243,Australian College of Rural and Remote Medicine (ACRRM),acrrm.instructure.com,,saml
132631,Australian College of Training,auscollege.instructure.com,,
137979,Australian College of the Arts,collarts.instructure.com,,
134013,Australian Council of Trade Unions,actu.instructure.com,,canvas
138401,Australian Data and Cyber Institute (ADCI),adci.instructure.com,,
132070,Australian Dental Association (QLD) - Staff,adaq.instructure.com,,saml
132069,Australian Dental Association (QLD) - Students,adaq.instructure.com,,canvas
130731,Australian Doula College,australiandoulacollege.instructure.com,,canvas
136540,Australian Guild of Music Education,agme.instructure.com,,
136222,Australian HR Institute,ahri.instructure.com,,
137713,Australian Hand Therapy Association (AHTA),ahta.instructure.com,,
136221,Australian Human Resources Institute,ahri.instructure.com,,
132481,Australian Industrial Systems Institute (AISI),aisi.instructure.com,,Canvas
132924,Australian Institute of Healthcare Education,aihe.instructure.com,,
138009,Australian Institute of Police Management (AIPM),myaipm.aipm.edu.au,,
128429,Australian Institute of Technology Transfer,aitt.instructure.com,,
133097,Australian Learning Group (ALG),alg.instructure.com,,
137217,Australian Montessori College,amc.instructure.com,,
140566,Australian National Institute of Business and Technology (ANIBT),anibt.instructure.com,,
140428,Australian National University,canvas.anu.edu.au,,
134274,Australian Trade Training College,attc.instructure.com,,
130923,Autism Association (Singapore) – Staff ,lms.learnforlife.sg,,5
130832,Autism Resource Centre (Singapore) – Staff,lms.learnforlife.sg,,5
137182,Auto-Chlor Services LLC,acslearningcenter.instructure.com,,canvas
133463,Avantika University,avantika.instructure.com,,
130324,Ave Maria School of Law,avemarialaw.instructure.com,,ldap
128586,Ave Maria University,avemaria.instructure.com,,
131638,"Avenues: The World School | New York, USA",avenues.instructure.com,,
131639,"Avenues: The World School | São Paulo, Brazil",avenuessp.instructure.com,,
131449,Averett University,averett.instructure.com,,
135599,Aviassist,aviassist.instructure.com,,
126457,Avila University,avila.instructure.com,,
131533,Axion Learning,axionlearning.instructure.com,,canvas
127919,Azle ISD,azle.instructure.com,,
132897,Azure College,azure.instructure.com,,canvas
128895,Azusa Pacific University,canvas.apu.edu,,
129297,Älvdalens Utbildningscentrum,alvdalen.instructure.com,,microsoft
140157,B&M Academies (BMLA),bmla.instructure.com,,
141035,B-1Tech,b-1tech.instructure.com,,
136555,B.H. Carroll Theological Institute,bhcarroll.instructure.com,,saml
131496,BAE Systems,baesystems.instructure.com,,canvas
129632,BAJ British Academy of Jewellery,baj.instructure.com,,
132111,BCITO,bcito.instructure.com,,canvas
140141,BCITO - Staff,bcito.instructure.com,,205
130721,BCTG,bctg.instructure.com,,canvas
136084,BCUK,bcuk.instructure.com,,
138398,BEI (Bilingual Education Institute),bei.instructure.com,,saml
132751,BENERZ,benerz.instructure.com,,Canvas
133230,BHP,bhp.instructure.com,,saml
136749,BHP - Staff,bhp.instructure.com,,saml
126476,BIBSYS Canvas,bibsys.instructure.com,,
134023,BIMM Institute,bimm.instructure.com,,
128343,BISK,bisk.instructure.com,,
128435,BISK Dev,biskdev.instructure.com,,
126481,BJU press,bjupress.instructure.com,,
140156,BP Educacão,bpeducacao.instructure.com,,
128380,BPCC OnDemand,bpccondemand.instructure.com,,
140676,BR General SON and SORT,brgeneral.instructure.com,,
132791,BRAINSPRING,brainspring.instructure.com,,canvas
129148,BTH - Students,bth.instructure.com,,7
129149,BTH - Teachers,bth.instructure.com,,8
131508,BVDU,bvdusoe.instructure.com,,canvas
136727,BWAHS,bwahs.instructure.com,,canvas
132842,BYU - ELC,byuelc.instructure.com,,cas
126505,BYU Hawaii,byuh.instructure.com,,
140358,BYU IS,byuis.instructure.com,,
138405,BYU J. Reuben Clark Law School,byulaw.instructure.com,,Canvas
140190,BYU-Pathway Worldwide,byupw.instructure.com,,
131144,Babson College,babson.instructure.com,,
133710,Bagdad Primary (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133490,Bagdad Primary (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
128813,Baker College,baker.instructure.com,,
138244,Baker Middle School - MCSD Parents,mcsd.instructure.com,,4
129584,Baker Middle School - MCSD Teachers/Students,mcsd.instructure.com,,209
138152,Baker Web Academy - Observers,bakercharters.instructure.com,,canvas
126458,Baker Web Academy - Students/Teachers,bakercharters.instructure.com,,saml
127790,Bakersfield College,kccd.instructure.com,,
137471,Balazs Szalai sandbox,balazsszalai.instructure.com,,
127934,Baldwin City USD 348,usd348.instructure.com,,
136425,Baldwin Wallace University,bw.instructure.com,,
134628,Baldwin-Whitehall School District (Parents/Guardians) ,bwschools.instructure.com,,canvas
134627,Baldwin-Whitehall School District (Students/Teachers),bwschools.instructure.com,,saml
140812,Baldwyn School District - Parents & Guardians,baldwynschools.instructure.com,,canvas
140811,Baldwyn School District - Students & Faculty,baldwynschools.instructure.com,,saml
136489,Baliuag University,baliuagu.instructure.com,,
127427,Ball State University,bsu.instructure.com,,
135167,Ball-Chatham Schools,bcsd5.instructure.com,,
130046,Ballston Spa Central School District,bscsd.instructure.com,,204
136500,Balsz Elementary District (Parents and Guardians),balsz.instructure.com,,canvas
136499,Balsz Elementary District (Students and Teachers),balsz.instructure.com,,saml
126460,Baltimore CCC,bccc.instructure.com,,
140861,Baltimore City Public Schools - Families,bcpss.instructure.com,,1
140860,Baltimore City Public Schools - Staff,bcpss.instructure.com,,108
140859,Baltimore City Public Schools - Students,bcpss.instructure.com,,107
130312,Bank Street College of Education,bankstreet.instructure.com,,saml
138273,Banks County Schools,bankscountyschools.instructure.com,,saml
138295,Banks County Schools (Parents),bankscountyschools.instructure.com,,canvas
135444,Banks School District - Parents,banks.instructure.com,,canvas
134851,Banks School District - Students and Teachers,banks.instructure.com,,saml
134060,Banning Lewis Preparatory Academy - High School,accelschoolsonlineco.instructure.com,,
134059,Banning Lewis Preparatory Academy - Middle School,accelschoolsonlineco.instructure.com,,
134058,Banning Lewis Ranch Academy,accelschoolsonlineco.instructure.com,,
132898,Baptist Center for Global Concerns,bc4gc.instructure.com,,canvas
136085,Baptist Health Sciences University,baptistu.instructure.com,,
139771,Baptist School of Health Professions,bshp.instructure.com,,saml
139820,Baptist University of Florida - BUF,buf.instructure.com,,203
133984,Barcelona Technology School,barcelonatechnologyschool.instructure.com,,
128860,Barclay College,barclaycollege.instructure.com,,
135434,Barenboim-Said Akademie,barenboimsaid.instructure.com,,
128575,Barker College,canvas.barker.college,,
133188,Barnfield College,whcgroup.instructure.com,,
